1-OB-OP.1	julia	2020-09-07 11:50:33	neutral	Esko Vatanen 
1-OB-OP.2	julia	2020-09-07 11:50:33	neutral	Keskusareena vie 1,5 miljoonaa euroa vuodessa liikunnasta bisnekselle 
1-OB-OP.3	julia	2020-09-07 11:50:33	neutral	Tampereen Keskusareena hankkeessa on mukana myös muutamia muita kuin jääkiekon edustajia.
1-OB-OP.4	julia	2020-09-07 11:50:33	neutral	Heille on Areenahankkeen esittelyn mukaan luvattu siirtää Hakametsän hallit muiden lajien käyttöön.
1-OB-OP.5	julia	2020-09-07 11:50:33	neutral	Hankkeen mukaan Hakametsän kehittäminen ja ylläpito tapahtuisi kuitenkin sinne harrastuksiaan siirtävien seurojen rahoilla.
1-OB-OP.6	julia	2020-09-07 11:50:33	neutral	Kaupungin nykyinen panostus siirtyisi Hakametsästä uudelle Areenalle.
1-OB-OP.7	julia	2020-09-07 11:50:33	neutral	Tämä merkitsee noin 1,5 miljoonan euron kaupungin tuen siirtymistä pois muusta urheilusta bisnekselle perustuvan hallin ylläpitämiseen vuodessa.
3-AV-OP.1	julia	2020-09-07 11:50:33	neutral	Raha-asiat 
3-AV-OP.2	julia	2020-09-07 11:50:33	negative	Oman talouden hoitamisen hankaluus yllättää monet nuoret kun muutto omaan ensimmäiseen asuntoon on ajankohtaista.
3-AV-OP.3	julia	2020-09-07 11:50:33	negative	Miten saada kaikki rahat riittämään? 
3-AV-OP.4	julia	2020-09-07 11:51:08	other	Mikä neuvoksi yllättävien menojen ilmetessä kun vanhempien lompakko ei enää olekaan sinulle se viimeinen ja käytetyin oljenkorsi? 
3-AV-OP.5	julia	2020-09-07 11:51:08	neutral	Vanha sanonta raha-asioissa pätee vielä tänäkin päivänä.
3-AV-OP.6	julia	2020-09-07 11:51:08	other	" Oleellisinta eivät ole niinkään ne suuret tulot vaan ne pienet menot." 
3-AV-OP.7	julia	2020-09-07 11:51:08	neutral	Kuluttajana sinun itse täytyy suunnitella, millä perusteella rahaa käytät ja mihin.
3-AV-OP.8	julia	2020-09-07 11:51:08	positive	Järkevällä suunnittelulla saat vähäisetkin rahat riittämään paremmin välttämättömiin hankintoihin.
3-AV-OP.9	julia	2020-09-07 11:51:08	neutral	Yllättäviin menoihin kannattaa varautua jo etukäteen.
3-AV-OP.10	julia	2020-09-07 11:51:08	neutral	Asumismenot ottavat suurimman osan tuloista, asumiskuluihin kuuluvat vuokran tai vastikkeen lisäksi myös muita kuluja( vesi, sähkö jne.).
3-AV-OP.11	julia	2020-09-07 11:51:08	neutral	Pitämällä kirjaa menoistasi esim. parin kuukauden ajan pystyt paremmin arvioimaan sen, mihin kaikkeen rahasi oikeasti kuluvatkaan.
3-AV-OP.12	julia	2020-09-07 11:51:08	neutral	Oman budjetin seurantaan löydät vinkkejä marttaliiton taulukoista.
4-RV-OP.1	julia	2020-09-07 11:51:08	positive	Asiat käytiin läpi perusteellisesti. 
4-RV-OP.2	julia	2020-09-07 11:54:11	positive	Pienet kevennykset ja käytännön esimerkit pitivät mielenkiintoa yllä.
4-RV-OP.3	julia	2020-09-07 11:54:11	positive	Koskaan ei ole fysiikkaa näin hyvin oppinut.
4-RV-OP.4	julia	2020-09-07 11:54:11	positive	Esitti asiat selkeästi ja antoi hyviä käytännön esimerkkejä.
4-RV-OP.5	julia	2020-09-07 11:54:11	positive	Hauska opettaja! 
4-RV-OP.6	julia	2020-09-07 11:54:11	positive	Jaksoi aamulla tsempata, kun opetus oli hauskaa eikä vaan luettu teoriaa.
4-RV-OP.7	julia	2020-09-07 11:54:11	positive	Kävi perusasiat tosi hyvin läpi.
4-RV-OP.8	julia	2020-09-07 11:54:11	positive	Vaikeista asioista tuli helppoja helposti ymmärrettävien esimerkkien avulla.
4-RV-OP.9	julia	2020-09-07 11:54:11	positive	Selkeä ja tasainen tyyli.
4-RV-OP.10	julia	2020-09-07 11:54:11	positive	Opettaja oli erittäin pätevä ja jos ei tiennyt jotain niin selvitti aina myöhemmin perusteellisesti.
4-RV-OP.11	julia	2020-09-07 11:54:11	positive	Opetus oli todella selvää.
4-RV-OP.12	julia	2020-09-07 11:58:27	positive	Pidettiin huoli, ettei mikään jäänyt epäselväksi.
5-OB-OP.1	julia	2020-09-07 11:58:27	neutral	Poikani herkkä esteetikko, tyttöni äänekäs villikko Kerronpa vähän ajatuksiani, jotka lähtivät virtaamaan luettuani tämän Kuplia-palstan postauksen ja sen kommenttiboksia.
5-OB-OP.2	julia	2020-09-07 11:58:27	negative	Olisi niin kamalasti tehnyt mieli itsekin osallistua keskusteluun ja oikoa joidenkin kommentoijien mielestäni aivan kamalia asenteita ja ajatusmaailmoja.
5-OB-OP.3	julia	2020-09-07 11:58:27	negative	Tajusin kuitenkin jo ennen kommentointia, että tunteet kävivät kommenttiboksin puolella niin kuumina, että oma osallistumiseni olisi ollut aivan turhaa ja mahdollisesti loppujen lopuksi olisin vain pahoittanut oman mieleni.
5-OB-OP.4	julia	2020-09-07 11:58:27	neutral	Taistelu ja riitely eivät muutenkaan ole niitä keinoja, joilla koen asioiden etenevän yleensäkään yhtään mihinkään.
5-OB-OP.5	julia	2020-09-07 11:58:27	neutral	Erityisesti asenteiden ja ajatusmaailmojen muuttamisen ja avartamisen ollessa kyseessä, olen sitä mieltä että tehokkaampaa on kunnioittavasti ja hillitysti esitellä omat ajatuksensa ja oma tapansa - se mitä tietenkin pitää parempana( mutta jota nyt ei tarvitse kovaan ääneen kuuluttaa).
5-OB-OP.6	julia	2020-09-07 11:58:27	other	Jätän siis nyt kommentoimatta kokonaan mitä mieltä olen Pelimies- ja lipunmyyjä vauvabodyistä, sillä luulen että tämän postauksen luettuasi tiedät jokatapauksessa kuinka ko.asiaan suhtaudun.
5-OB-OP.7	julia	2020-09-07 11:58:27	neutral	Niinkuin tiedätte, on meillä kaksi lasta.
5-OB-OP.8	julia	2020-09-07 11:58:27	neutral	Toinen on toukokuussa neljä vuotta täyttävä poika ja toinen kaksivuotias tyttö.
5-OB-OP.9	julia	2020-09-07 11:58:27	neutral	Ulkoisesti he täyttävät kaikki " perinteiset " sukupuolilleen ominaiset " kriteerit ".
5-OB-OP.10	julia	2020-09-07 12:03:59	neutral	Pojan nimi on selkeästi pojan nimi, hänellä on lyhyt tukka ja hän viilettää menemään sinivoittoisissa vaatteissaan.
5-OB-OP.11	julia	2020-09-07 12:03:59	neutral	Tyttö taasen omaa " tyttömäisen " luontonimen, hänellä on pitkä tukka ja vaatekaapista löytyy suunnilleen sateenkaaren värien koko kirjo - vaaleanpunainen mukaan lukien.
5-OB-OP.12	julia	2020-09-07 12:03:59	negative	Voisit siis halutessasi helposti syyttää minua siitä, että ahdistan lapseni perinteisiin roolimalleihin ja ahtaisiin asenteisiin siitä kuinka tyttöjen ja poikien tulee käyttäytyä.
6-CB-NA-RV-OP.1	julia	2020-09-07 12:03:59	neutral	Tämä on Paloheinän kirjaston lukupiirin oma blogi 
6-CB-NA-RV-OP.2	julia	2020-09-07 12:03:59	neutral	Valikko Syyskuu 2011 – Carpelan: Axel 
6-CB-NA-RV-OP.3	julia	2020-09-07 12:03:59	neutral	Bo Carpelanin( 1926–2011) romaanissa Axel( 1987) nimihenkilö on Axel Carpelan, kirjailijan isoisän veli ja Jean Sibeliuksen paras ystävä.
6-CB-NA-RV-OP.4	julia	2020-09-07 12:03:59	other	Jo lapsena Axel ymmärtää oman erikoisen laatunsa: yhtäältä herkkyytensä ja intohimonsa musiikkiin, toisaalta taas kyvyttömyytensä käyttää taiteellisia lahjojaan.
6-CB-NA-RV-OP.5	julia	2020-09-07 12:03:59	negative	Hänen päänsä täyttävät sinfoniat, joita hän ei koskaan saa ulos sävellyksinä.
6-CB-NA-RV-OP.6	julia	2020-09-07 12:03:59	negative	Hän ei edes kykene loihtimaan viulustaan esiin sellaista paloa ja tulkintaa, jotka hän sisimmässään tavoittaa toisten luomista konsertoista.
6-CB-NA-RV-OP.7	julia	2020-09-07 12:03:59	negative	Axelista kasvaa sairaalloinen, vetäytyvä ja uneksuva mies, muiden mielestä hermoheikko kummajainen.
6-CB-NA-RV-OP.8	julia	2020-09-07 12:06:27	positive	Hän on kuitenkin yksi ensimmäisistä, jotka tajuavat Sibeliuksen musikaalisen nerouden ja tämän merkityksen suomalaisuutta ilmentävänä voimana.
6-CB-NA-RV-OP.9	julia	2020-09-07 12:06:27	positive	Kun Axel viimein uskaltaa lähestyä säveltäjää, hapuillen alkavasta kirjeenvaihdosta kehittyy syvällinen ystävyys.
6-CB-NA-RV-OP.10	julia	2020-09-07 12:06:27	positive	Romaani on väkevä ja monikerroksinen: kaiken tietävää kerrontaa elävöittävät katkelmat Axelin kuvitellusta päiväkirjasta, kuohuva aikakausi ja kulttuurielämä lomittuvat yksinäisen miehen traagiseen kohtaloon.
6-CB-NA-RV-OP.11	julia	2020-09-07 12:06:27	neutral	Ennen kaikkea teos kertoo ystävyydestä, unelmista ja kauneuden kaipuusta, taiteesta ja sen ehdottomuudesta.
6-CB-NA-RV-OP.12	julia	2020-09-07 12:06:27	neutral	Axelista Carpelanille myönnettiin valtion kirjallisuuspalkinto, romaani oli myös Finlandia-ehdokkaana.
6-CB-NA-RV-OP.13	julia	2020-09-07 12:06:27	neutral	Piiriläisiä Axelin tarina niin ilahduttaa kuin surettaa: Bo Carpelan oli itse niin kauhean valoisa ja positiivinen persoona, hänestä jäi niin positiivinen mielikuva.
6-CB-NA-RV-OP.14	julia	2020-09-07 12:06:27	neutral	Hän oli ihan viime hetkiinsä asti myönteinen.
6-CB-NA-RV-OP.15	julia	2020-09-07 12:06:27	neutral	Hänelle lapsuus ja kaikki mitä, hän oli elänyt, oli läsnä tässä ja nyt.
7-RV-OP.1	julia	2020-09-07 12:06:27	neutral	Taistelevan britin paluu 
7-RV-OP.2	julia	2020-09-07 12:06:27	neutral	Lentäjä-ässä Battler Brittonin ensiesiintyminen suomalaisessa Korkeajännityssarjassa nähtiin jo vuonna 1958.
7-RV-OP.3	julia	2020-09-07 12:08:45	neutral	Everstiluutnantti Robert Hereward " Battler " Britton oli saanut alkunsa Mike Butterworthin kynästä vuonna 1956 ja hahmon ensimmäinen kuvittaja oli Geoff Campion, mutta vuosien varrella sarjalla on ollut lukuisa joukko piirtäjiä.
7-RV-OP.4	julia	2020-09-07 12:08:45	neutral	Muiden muassa Hugo Pratt on kuvittanut sankarin edesottamuksia.
7-RV-OP.5	julia	2020-09-07 12:08:45	neutral	Alkuperäiset tarinat sisälsivät villejä seikkaluja, joilla ei ollut paljoakaan tekemistä sodan todellisuuden kanssa.
7-RV-OP.6	julia	2020-09-07 12:08:45	positive	Näistä tarinoista on saanut viimeksi nauttia pari vuotta sitten, kun niitä julkaistiin Erikoiskorkkarissa.
7-RV-OP.7	julia	2020-09-07 12:08:45	positive	Nyt Battler Britton on palannut kovempana kuin koskaan.
7-RV-OP.8	julia	2020-09-07 12:08:45	positive	Battler Brittonin uuden tulemisen takana on nimekkäitä ammattitekijöitä.
7-RV-OP.9	julia	2020-09-07 12:08:45	positive	Garth Ennis on noussut kansan suosioon ennen kaikkea erinomaisen Preacher-sarjansa kautta, mutta hän on myös näyttänyt kykynsä mm.Punisherin( kotoisemmin Tuomarin) ja Hellblazerin parissa.
7-RV-OP.10	julia	2020-09-07 12:08:45	positive	Suomeksi Preacheria tuli vain vaivaiset kaksi albumia, mutta onneksi Ennisin sanan säilästä on päässyt nauttimaan mm. kahdessa Karkeajännitys-lehdessä.
7-RV-OP.11	julia	2020-09-07 12:08:45	other	Ennisin tuotannolle on ominaista räävitön huumori ja brutaalit ihmiskohtalot, joita tässä teoksessa ei valitettavasti kuitenkaan nähdä.
7-RV-OP.12	julia	2020-09-07 12:08:45	neutral	Colin Wilson on sen sijaan aito sekatyömies.
8-RV-OP.1	julia	2020-09-07 12:11:24	neutral	Arvostelussa Rayman Legends 
8-RV-OP.2	julia	2020-09-07 12:11:24	neutral	Alkujaan vain Wii U:n yksinoikeudeksi suunniteltu Rayman Legends on kokenut jos jonkinlaista dramatiikkaa.
8-RV-OP.3	julia	2020-09-07 12:11:24	neutral	Konsolin julkaisupeliksi tarkoitettu tasoloikka myöhästyi ensin aiotusta päivämäärästä, muuttui sitten multiplattariksi ja viivästyi vielä toistamiseen, jotta peli saataisiin julkaistua yhtaikaisesti kaikille alustoille.
8-RV-OP.4	julia	2020-09-07 12:11:24	positive	Porun hälvettyä on kuitenkin mukava todeta, että hyvää kannatti odottaa.
8-RV-OP.5	julia	2020-09-07 12:11:24	negative	Rayman Legends jatkaa parin vuoden takaisesta Rayman Originsista, vaikka varsinainen juoni ei kovin hääppöistä tarjoa.
8-RV-OP.6	julia	2020-09-07 12:11:24	neutral	Raajaton Rayman muine sankareineen on koisinut leppoisasti vuosisadan putkeen, minkä aikana pahuus on levinnyt jälleen pitkin pitäjiä ja napannut pienet teensiesit vangikseen.
8-RV-OP.7	julia	2020-09-07 12:11:24	neutral	Auvoiselta levolta herättyään ryhmärämä joutuukin hyppäämään taulujen kätköissä oleviin maailmoihin pelastamaan ystävänsä ja kukistamaan siellä lorvailevat ilkimykset.
8-RV-OP.8	julia	2020-09-07 12:11:24	positive	Michel Ancelin edellinen teräväpiirtosovitus keräsi mainetta ennen kaikkea pelin värikkään visuaalisuutensa sekä hupaisien tehosteiden ja sävellysten osalta, eikä itse pelattavuuskaan jäänyt vaille suitsutuksia.
8-RV-OP.9	julia	2020-09-07 12:11:24	positive	Rayman Legends jatkaa toimivaksi havaitulla linjalla, mutta tekee kaiken hyvän jatko-osan tapaan isommin ja kauniimmin.
8-RV-OP.10	julia	2020-09-07 12:11:24	neutral	Yli 120 tasoa on jaettu kuuteen visuaalisesti toisistaan eroavaan maailmaan.
8-RV-OP.11	julia	2020-09-07 12:15:09	neutral	Maksimissaan kolmen kaverin kera pelaajan tehtävä on yksinkertaisesti selvitä kunkin kentän kalkkiviivoille saakka ja vapauttaa hyppelyn lomassa vangeiksi joutuneita teensiesiä, jotta matka seuraavalle taululle aukeaa.
8-RV-OP.12	julia	2020-09-07 12:15:09	other	Aivan viimeisintä maailmaa lukuun ottamatta isonenäisiä keijukaisia ei liioin tarvitse metsästää päästäkseen eteenpäin, joskin näiden pelastuksen ympärille rakennetut esteet ja ongelmat ovat useimmiten tasojen mielekkäintä antia ratkaistaviksi.
8-RV-OP.13	julia	2020-09-07 12:15:09	positive	Pelattavuuden osalta touhua on päivitetty hieman monipuolisemmaksi.
8-RV-OP.14	julia	2020-09-07 12:15:09	neutral	Edellisosan tuttu repertuaari säilyy ennallaan, ja pelaajat pystyvät yhä juoksemaan pitkin seiniä, leijumaan ilmassa ja läiskimään vihollisia.
10-RV-OP.1	julia	2020-09-07 12:15:09	positive	Kuha:n musiikissa on räjähtävää potentiaalia.
10-RV-OP.2	julia	2020-09-07 12:15:09	positive	Kuha nousee uudella levyllään suoraan suomalaisen progressiivisen tiederokin ehdottomaan eliittiin.
10-RV-OP.3	julia	2020-09-07 12:15:09	positive	Tahtilajien tähtisade ja luennoiva laulutyyli kuuluvat edelleen tavaramerkkeihin, mutta nyt pintapoliittinen kikkailu on siirtynyt sivuosaan suoremman tieteellisen tavan tieltä.
10-RV-OP.4	julia	2020-09-07 12:15:09	positive	Kansallinen tiedeprogressiivinen tulevaisuus näyttää valoisalta.
10-RV-OP.5	julia	2020-09-07 12:15:09	neutral	#" Akseli Hemminki K.
11-OB-OP.1	julia	2020-09-07 12:15:09	negative	Sitaattien heittelyä 4. 8. 2011 | Martti Tuure 
11-OB-OP.2	julia	2020-09-07 12:15:09	neutral	Toimittaja Toni Viljanmaa on kahdesti ottanut Aamulehden palstoilla vihapuheen esimerkkiedustajaksi kalastaja ja ekofilosofi Pentti Linkolan( Linkola, tuhon apostoli 29.7. ja Vihasivustoihin on pakko tottua 3.8.).
11-OB-OP.3	julia	2020-09-07 12:15:09	neutral	Molemmissa kirjoituksissa Viljanmaa viittaa Linkolan Tieteessä tapahtuu - lehdessä 4-5/2011 julkaistuun kirjoitukseen, joka on alun perin vastine.
11-OB-OP.4	julia	2020-09-07 12:15:09	other	Viljanmaan mukaan Linkolan teksti on natsismia ylistävää vihapuhetta.
11-OB-OP.5	julia	2020-09-07 12:15:09	other	Tämä ihailee natseja puhuessaan juutalaisten kansanmurhan luontoystävällisestä tehokkuudesta: ” junat kulkivat ja logistiikka pelasi ”, ja kuten Linkola totesi: ” Ekotaseen kannalta ihanteellista oli vielä ruumiiden hyötykäyttö, hiuksia myöten.” 
11-OB-OP.6	julia	2020-09-07 12:15:09	neutral	Yksittäisiä lauseita Linkolan kirjoituksesta irrottamalla saa kyllä karmean tuntuisia esimerkkejä.
11-OB-OP.7	julia	2020-09-07 12:15:09	neutral	Mutta siinä ei ole koko totuus.
11-OB-OP.8	julia	2020-09-07 12:15:09	neutral	Linkola puhuu asiasta ekotaseen kannalta.
12-OB-OP.1	julia	2020-09-07 12:15:09	neutral	Hevosenlihaskandaaliin on monenlaisia tapoja suhtautua.
